transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T4903340,2023-10-23T05:42:48.099780,ACC102221,ACC811045,1616.14,deposit,restaurant,Tokyo,atm,FALSE,,-85.95026668,-0.55,1,0.27,ACH,172.20.225.211,D1414630
T2650314,2023-10-23T08:49:36.800644,ACC640856,ACC149181,15.44,transfer,other,Berlin,web,FALSE,,-1245.602667,0.61,17,0.8,UPI,221.170.122.229,D3081857
T1272661,2023-10-23T10:31:46.947106,ACC834461,ACC145621,1368.36,deposit,grocery,Singapore,mobile,FALSE,,,-0.18,19,0.34,UPI,235.237.74.220,D8865149
T3616291,2023-10-23T10:34:08.955459,ACC171742,ACC351800,58.61,payment,online,New York,mobile,FALSE,,5772.604636,0.2,15,0.99,ACH,67.241.173.201,D8753036
T198528,2023-10-23T12:46:03.137047,ACC338151,ACC292502,20.85,transfer,entertainment,Berlin,web,FALSE,,-1146.139726,0.93,10,0.95,ACH,2.160.209.250,D5863520
T334252,2023-10-23T14:34:52.920574,ACC280369,ACC418594,1057.23,deposit,travel,London,web,FALSE,,-639.1192861,1.22,7,0.81,UPI,228.160.4.75,D7822111
T4090720,2023-10-23T17:00:49.625038,ACC423590,ACC392970,994.81,deposit,retail,Dubai,mobile,FALSE,,2624.760413,0.41,17,0.38,card,227.90.153.23,D4807641
T2381916,2023-10-23T17:42:32.337214,ACC769399,ACC287430,277.07,withdrawal,entertainment,New York,web,FALSE,,1035.710716,0.06,11,0.22,wire_transfer,123.0.21.216,D8173963
T2627414,2023-10-23T18:14:19.059285,ACC757950,ACC310541,33.95,transfer,restaurant,Berlin,atm,FALSE,,,0.01,18,0.85,card,118.33.61.237,D3717241
T4983360,2023-10-23T18:19:25.519980,ACC126489,ACC431140,134.46,withdrawal,utilities,Singapore,pos,TRUE,card_not_present,4605.343428,-1.16,17,0.88,card,50.114.84.156,D5087695
T3921908,2023-10-23T20:01:18.847111,ACC938809,ACC536337,0.01,withdrawal,grocery,New York,mobile,FALSE,,-342.1541077,-0.47,14,0.97,wire_transfer,148.79.115.56,D7174958
T3439892,2023-10-23T22:51:27.875217,ACC963495,ACC204088,32.29,transfer,travel,Berlin,pos,FALSE,,3164.50249,-0.29,3,0.45,card,201.20.50.141,D9439110
T4795636,2023-10-23T23:54:08.823065,ACC947026,ACC452573,1354.03,deposit,restaurant,Dubai,web,FALSE,,3449.915888,-0.92,11,0.68,card,96.255.162.89,D6654893
T2416733,2023-10-24T08:30:04.370588,ACC339818,ACC412097,164.69,deposit,online,Singapore,pos,TRUE,card_not_present,2878.64787,-1.3,15,0.82,card,120.18.48.212,D5605692
T3419485,2023-10-24T10:47:25.984942,ACC312411,ACC501051,1236.12,deposit,travel,Tokyo,pos,FALSE,,2073.17505,-1.01,17,0.11,ACH,230.217.167.247,D3208359
T2650108,2023-10-24T14:24:34.695949,ACC633846,ACC969177,1236.75,deposit,other,New York,pos,TRUE,card_not_present,3990.922687,1.48,1,0.55,card,123.255.71.107,D2417229
T1230468,2023-10-24T14:35:25.742146,ACC673203,ACC151139,257.2,withdrawal,other,Berlin,atm,FALSE,,5136.031816,-2.03,16,0.51,ACH,78.217.135.55,D8586255
T3509530,2023-10-24T17:49:52.319683,ACC563887,ACC368706,667.1,withdrawal,travel,Sydney,atm,FALSE,,2767.924687,0.28,4,0.75,card,4.237.21.131,D3613513
T2370634,2023-10-24T22:55:11.029935,ACC150566,ACC988174,1423.46,deposit,online,Tokyo,atm,FALSE,,7029.824608,-0.92,11,0.97,UPI,181.112.141.41,D1300577
T110950,2023-10-24T23:21:33.499654,ACC542782,ACC138003,994.87,deposit,restaurant,Sydney,mobile,FALSE,,,-0.57,20,0.48,UPI,142.247.5.176,D4980449
T2331511,2023-10-25T00:19:05.558109,ACC288668,ACC807689,1511.73,deposit,travel,London,web,FALSE,,-237.5090954,0.93,6,0.99,UPI,154.49.29.160,D5682396
T4028694,2023-10-25T01:43:30.399058,ACC766921,ACC397209,26.33,transfer,grocery,New York,pos,FALSE,,6969.902579,-0.74,12,0.21,ACH,202.115.122.0,D7291987
T2424257,2023-10-25T02:20:18.004430,ACC369630,ACC945404,426.67,deposit,restaurant,Singapore,mobile,FALSE,,-985.8079146,-0.34,7,0.76,card,246.148.13.112,D3426004
T3384768,2023-10-25T07:55:57.477548,ACC666085,ACC225665,537.23,withdrawal,other,New York,mobile,FALSE,,3606.638956,2.19,11,0.54,card,152.91.183.100,D8541543
T733311,2023-10-25T09:41:14.210719,ACC221089,ACC609647,32.23,transfer,entertainment,Singapore,pos,FALSE,,,1.83,18,0.74,ACH,163.22.178.42,D7296245
T3176686,2023-10-25T09:51:47.167484,ACC461552,ACC267555,129.6,payment,entertainment,Tokyo,atm,TRUE,card_not_present,2586.038248,-0.22,12,0.12,UPI,221.153.177.100,D3829082
T1543830,2023-10-25T16:13:51.748604,ACC228309,ACC310614,0.01,withdrawal,grocery,Tokyo,web,FALSE,,,0.56,2,0.07,ACH,177.77.39.88,D2091732
T1208449,2023-10-25T19:11:48.682173,ACC805998,ACC106215,1776.33,deposit,utilities,Tokyo,mobile,FALSE,,,-1.46,19,0.62,wire_transfer,77.165.11.103,D8870941
T2907182,2023-10-25T20:34:05.749691,ACC672420,ACC915282,4.38,transfer,retail,Dubai,web,FALSE,,1131.994369,0.51,16,0.4,wire_transfer,250.132.167.55,D9403301
T744864,2023-10-25T21:07:20.289556,ACC394729,ACC610543,901.1,deposit,grocery,Tokyo,mobile,FALSE,,,-0.36,7,0.01,ACH,123.84.96.253,D7611514
T339065,2023-10-26T00:18:00.432493,ACC168285,ACC456315,695.43,withdrawal,travel,Singapore,web,FALSE,,,0.92,18,0.82,wire_transfer,245.102.221.189,D7736255
T368564,2023-10-26T02:15:24.953063,ACC541957,ACC229092,88.63,payment,retail,Tokyo,pos,FALSE,,,0.69,8,0.79,wire_transfer,152.72.144.5,D4662664
T445884,2023-10-26T03:33:17.780832,ACC127706,ACC172866,43.47,transfer,travel,Sydney,pos,FALSE,,6289.142723,-0.49,8,0.58,ACH,139.148.161.170,D4495186
T3878469,2023-10-26T05:36:53.042061,ACC731712,ACC573636,251.58,withdrawal,grocery,London,mobile,FALSE,,5759.528839,-0.01,16,0.81,ACH,80.194.193.115,D5676409
T1893317,2023-10-26T06:09:33.359511,ACC715510,ACC364027,210.42,withdrawal,utilities,Tokyo,atm,FALSE,,-335.4261472,-1.63,19,0.11,wire_transfer,148.148.230.228,D7316263
T3350723,2023-10-26T06:27:38.062551,ACC786070,ACC360271,55.75,payment,entertainment,Sydney,pos,FALSE,,4346.921296,1.27,1,0.26,UPI,173.185.42.74,D8727123
T2567136,2023-10-26T06:28:49.465125,ACC535369,ACC316831,1107.79,deposit,online,Berlin,mobile,FALSE,,5895.480805,-0.05,1,0.5,card,123.5.151.203,D6323979
T4384150,2023-10-26T07:46:12.553306,ACC484632,ACC102762,41.98,transfer,entertainment,Berlin,web,FALSE,,3001.521694,0.42,3,0,card,64.28.51.47,D2851765
T956351,2023-10-26T09:32:42.130769,ACC511847,ACC475689,48.04,transfer,entertainment,London,web,FALSE,,1407.472239,0.9,4,0.04,ACH,116.0.207.68,D2513173
T4019204,2023-10-26T12:56:46.039181,ACC796499,ACC341842,29.55,payment,other,Sydney,pos,FALSE,,1939.532914,0.45,18,0.71,card,115.75.27.214,D8092766
T5051117,2023-10-26T17:36:53.862162,ACC125991,ACC953563,148.94,payment,retail,Tokyo,web,FALSE,,143.1213972,-0.51,6,0.14,wire_transfer,54.60.68.36,D1085364
T1088235,2023-10-26T18:56:36.169720,ACC705366,ACC976859,1453.17,deposit,travel,London,mobile,FALSE,,5926.53848,0.34,6,0.85,card,197.4.137.122,D6727601
T4989333,2023-10-26T19:19:57.572486,ACC763824,ACC764201,149.98,withdrawal,retail,Berlin,mobile,FALSE,,2885.08995,0.03,14,0.36,ACH,103.238.175.84,D7576302
T817726,2023-10-26T19:56:53.387982,ACC834225,ACC504956,66.88,payment,travel,New York,web,FALSE,,6137.108872,1.57,13,0.72,UPI,166.187.162.233,D5467432
T2965490,2023-10-26T20:46:13.478015,ACC834646,ACC570428,381.15,withdrawal,restaurant,London,atm,FALSE,,5831.229415,0.52,2,0.73,UPI,60.248.83.53,D4490249
T2032964,2023-10-26T21:31:45.592317,ACC754481,ACC873067,44.36,transfer,entertainment,Tokyo,atm,FALSE,,6100.95193,-1.7,11,0.86,UPI,80.149.155.49,D3211643
T381362,2023-10-26T22:48:47.449035,ACC134897,ACC970765,1329.54,deposit,retail,Berlin,pos,FALSE,,,0.66,13,0.11,card,14.223.10.20,D4074258
T4989095,2023-10-26T23:05:34.749783,ACC686669,ACC643450,967.24,deposit,entertainment,Tokyo,mobile,FALSE,,5137.407822,-0.43,6,0.19,card,48.62.207.185,D6385318
T2061140,2023-10-26T23:44:20.820578,ACC964394,ACC386330,9.75,transfer,online,London,mobile,FALSE,,4325.840653,2.89,10,0.43,ACH,138.87.6.150,D3293053
T1783924,2023-10-27T01:00:20.327239,ACC122637,ACC949969,285.02,payment,restaurant,Toronto,mobile,FALSE,,6020.286119,-0.04,1,0.55,UPI,118.209.220.174,D6921404
T254705,2023-10-27T02:41:19.384572,ACC862474,ACC125543,391.69,withdrawal,other,Sydney,atm,FALSE,,,-0.18,19,0.01,card,19.198.244.12,D8553680
T3062566,2023-10-27T03:18:35.771659,ACC811185,ACC916137,59.46,transfer,online,Sydney,atm,FALSE,,395.2371939,0.81,17,0.96,wire_transfer,199.150.72.229,D9759734
T3995911,2023-10-27T07:57:47.752554,ACC328524,ACC689468,24.28,transfer,retail,Dubai,web,FALSE,,3759.292419,0.02,17,0.24,UPI,3.179.208.29,D7381051
T589451,2023-10-27T08:05:19.693460,ACC276821,ACC572653,0.01,deposit,restaurant,London,atm,FALSE,,,0.18,18,0.62,UPI,173.137.30.156,D6966225
T2977695,2023-10-27T09:14:27.532383,ACC667693,ACC145342,660.29,withdrawal,utilities,Dubai,pos,FALSE,,3685.02005,-0.53,15,0.88,ACH,74.203.126.46,D2777352
T2397298,2023-10-27T12:11:31.013914,ACC165175,ACC848368,88.9,payment,grocery,Toronto,pos,FALSE,,2290.575557,-0.3,20,0.2,UPI,44.129.253.242,D2758159
T4205776,2023-10-27T12:25:38.325412,ACC154814,ACC397938,170.8,withdrawal,other,Berlin,pos,FALSE,,4674.549966,0.21,3,0.81,card,211.60.142.78,D2535070
T3289712,2023-10-27T13:51:14.952023,ACC433756,ACC296157,46.35,withdrawal,restaurant,Berlin,mobile,TRUE,card_not_present,1068.07669,-1.53,17,0.89,ACH,228.183.161.237,D2676840
T3432178,2023-10-27T14:17:55.187899,ACC998137,ACC478498,157.78,payment,grocery,London,mobile,FALSE,,2586.177363,-1.38,17,0.54,wire_transfer,14.6.226.122,D3624033
T3693734,2023-10-27T14:44:17.212194,ACC640869,ACC740269,23.03,transfer,travel,Berlin,pos,FALSE,,4124.99482,-0.03,14,0.77,ACH,2.130.162.105,D6973371
T3381044,2023-10-27T15:38:47.738610,ACC543822,ACC392167,74.8,transfer,utilities,Singapore,mobile,FALSE,,2728.395767,1.18,6,0.83,wire_transfer,61.205.200.162,D8689337
T354477,2023-10-27T15:48:16.797323,ACC391351,ACC420199,354.66,withdrawal,online,Toronto,mobile,FALSE,,6213.698635,1.07,7,0.05,UPI,113.171.216.3,D9071251
T2988892,2023-10-27T17:53:26.180902,ACC597834,ACC566545,1800.11,deposit,travel,Toronto,web,TRUE,card_not_present,1711.306037,-0.46,7,0.84,ACH,18.240.206.26,D8172580
T5079846,2023-10-27T19:54:08.666771,ACC838200,ACC244683,7.95,transfer,utilities,Dubai,mobile,FALSE,,4141.707757,-0.77,10,0.55,ACH,54.237.222.5,D6241738
T2595195,2023-10-27T19:57:44.351439,ACC872733,ACC119013,7.5,transfer,travel,Berlin,atm,FALSE,,,1.05,7,0.8,UPI,59.84.117.10,D6979045
T1053712,2023-10-27T20:09:08.085011,ACC391244,ACC525567,21.79,transfer,online,Berlin,pos,FALSE,,285.747154,-0.47,4,0,ACH,254.90.16.29,D8166082
T445779,2023-10-27T20:42:42.260438,ACC174217,ACC933684,15.81,transfer,restaurant,Singapore,web,FALSE,,,1.08,2,0.11,card,74.22.68.240,D7080118
T1214967,2023-10-27T22:07:37.098329,ACC580487,ACC609476,63.99,transfer,grocery,Dubai,mobile,FALSE,,6051.926487,1.11,14,0.38,UPI,106.160.175.128,D1918494
T3347125,2023-10-28T01:40:54.461508,ACC774324,ACC335049,89.77,transfer,retail,Singapore,pos,FALSE,,26.11721845,-1.39,12,0.21,ACH,73.212.246.187,D4416042
T4008810,2023-10-28T07:37:32.113015,ACC591249,ACC162944,13.63,transfer,utilities,Sydney,pos,FALSE,,1550.796121,0.95,2,0.95,wire_transfer,236.112.181.186,D9697378
T3239490,2023-10-28T07:58:16.762740,ACC912516,ACC380742,19.73,payment,retail,London,pos,FALSE,,3176.956939,1.2,1,0.98,UPI,79.220.179.5,D8831100
T2458711,2023-10-28T11:20:54.843229,ACC912989,ACC939448,349.06,withdrawal,entertainment,London,atm,FALSE,,3322.021994,-0.72,13,0.75,ACH,139.25.215.178,D7181295
T1399388,2023-10-28T15:15:40.388933,ACC678591,ACC599035,26.23,transfer,utilities,New York,atm,FALSE,,,-0.6,1,0.79,ACH,79.240.16.189,D9289339
T876054,2023-10-28T15:39:52.659644,ACC625317,ACC501066,74.79,payment,online,New York,web,FALSE,,6104.282817,0.14,1,0.12,wire_transfer,226.113.116.20,D1003488
T2630389,2023-10-28T21:21:22.444818,ACC625763,ACC385549,11.63,transfer,travel,Sydney,mobile,FALSE,,-1346.3267,0.96,11,0.63,card,105.180.160.124,D8880799
T1477514,2023-10-28T21:29:37.170744,ACC505283,ACC321193,279.31,payment,travel,Dubai,mobile,FALSE,,,-1.55,14,0.62,UPI,141.5.51.227,D1063208
T3793870,2023-10-28T22:07:10.296566,ACC628968,ACC559607,213.4,withdrawal,entertainment,Dubai,pos,FALSE,,3429.224587,0.95,1,0.51,ACH,35.70.171.73,D1738202
T1709979,2023-10-28T22:38:46.002796,ACC456406,ACC965553,18.4,transfer,travel,Dubai,web,FALSE,,,-0.66,17,0.63,UPI,98.140.172.134,D2821957
T2304194,2023-10-29T03:13:59.363604,ACC645035,ACC610112,86.67,payment,travel,Sydney,atm,FALSE,,371.1620223,0.31,19,0.1,UPI,22.84.192.154,D8587698
T194544,2023-10-29T03:14:40.295076,ACC314497,ACC173775,1538.9,deposit,travel,Tokyo,pos,FALSE,,,-1.76,1,0.29,UPI,10.107.3.156,D5439106
T1806586,2023-10-29T03:26:01.547857,ACC622340,ACC941027,379.23,withdrawal,other,Singapore,pos,FALSE,,,-0.87,6,0.31,UPI,94.184.88.239,D4829137
T4608496,2023-10-29T05:49:19.541582,ACC669923,ACC332942,1481.97,deposit,grocery,Singapore,mobile,FALSE,,2007.659299,-0.63,15,0.34,ACH,70.176.76.230,D5743716
T4374489,2023-10-29T07:28:33.630945,ACC966020,ACC258300,0.01,withdrawal,online,Singapore,pos,FALSE,,3930.496459,-0.53,18,0.29,card,237.171.243.98,D5976458
T1165058,2023-10-29T12:38:31.668708,ACC670130,ACC269944,354.27,payment,retail,Singapore,pos,FALSE,,,0.62,7,0.9,card,46.179.21.164,D3611087
T3121144,2023-10-29T13:37:54.926273,ACC282502,ACC800748,1109.45,deposit,retail,Dubai,mobile,FALSE,,-421.5061407,0.18,16,0.32,wire_transfer,204.135.66.248,D4087345
T4522603,2023-10-29T20:57:02.745023,ACC435282,ACC692193,1315.91,deposit,restaurant,Berlin,pos,FALSE,,4283.442174,0.35,13,0.88,ACH,214.98.20.169,D9547155
T2043716,2023-10-29T21:04:53.914717,ACC851185,ACC526937,39.08,transfer,travel,Singapore,pos,FALSE,,-640.0862927,0.17,17,0.27,UPI,185.236.168.224,D5183250
T4632937,2023-10-29T22:41:07.727855,ACC978689,ACC723224,141.92,payment,online,Singapore,mobile,FALSE,,5479.402309,-1.25,5,0.45,ACH,182.117.58.252,D2816089
T3797495,2023-10-30T00:51:26.628943,ACC813050,ACC901729,153.67,withdrawal,online,Sydney,mobile,FALSE,,942.3488188,1.65,3,0.85,wire_transfer,41.76.47.27,D6457019
T2157509,2023-10-30T01:01:20.432697,ACC458980,ACC807872,27.54,transfer,online,New York,web,FALSE,,3363.486259,-1.67,9,0.63,ACH,240.182.66.10,D7165577
T3567308,2023-10-30T04:04:18.946642,ACC349474,ACC785749,477.92,deposit,utilities,New York,web,FALSE,,5036.762169,-0.68,6,0.15,ACH,123.244.42.142,D6796325
T3422034,2023-10-30T04:36:28.773696,ACC107653,ACC301512,2343.06,deposit,restaurant,New York,mobile,FALSE,,5088.99499,1.22,8,0.21,card,161.237.85.226,D2410663
T4646702,2023-10-30T11:58:23.380946,ACC506675,ACC477649,19.81,transfer,grocery,New York,mobile,FALSE,,5223.535368,1.71,2,0.32,ACH,250.20.148.58,D7378842
T4991575,2023-10-30T15:24:54.035556,ACC911592,ACC560771,1082.19,deposit,restaurant,Toronto,web,FALSE,,6319.434195,-0.05,4,0.15,ACH,73.224.127.113,D2199194
T2915368,2023-10-30T15:44:32.468996,ACC192823,ACC416844,226.66,withdrawal,grocery,Berlin,mobile,FALSE,,7157.492656,-0.92,16,0.82,ACH,155.4.127.88,D1569743
T833524,2023-10-30T19:47:23.042579,ACC738608,ACC652465,58.98,payment,travel,Berlin,mobile,FALSE,,3621.925328,0.94,8,0.39,wire_transfer,2.99.251.173,D4498759
T1190696,2023-10-30T23:03:30.771065,ACC794180,ACC981824,20.42,payment,retail,Toronto,mobile,FALSE,,3942.025357,1.65,10,0.3,card,35.72.253.123,D6826802
T2745808,2023-10-31T01:52:58.199623,ACC583268,ACC238204,86.3,payment,retail,Singapore,mobile,FALSE,,3620.341366,0.1,18,0.68,ACH,72.201.35.33,D5806551
T1667901,2023-10-31T10:56:51.809947,ACC293885,ACC221455,449.21,withdrawal,entertainment,Sydney,mobile,FALSE,,4106.495261,0.71,1,0.36,wire_transfer,89.77.132.111,D5521566
T821378,2023-10-31T11:19:40.248583,ACC334214,ACC570387,155.41,payment,travel,Sydney,atm,FALSE,,-1159.254252,-2.73,12,0.11,card,87.93.148.225,D2719731
T2677026,2023-10-31T14:16:37.355743,ACC900330,ACC676198,186.9,payment,restaurant,London,mobile,FALSE,,-978.267812,-1.09,3,0,ACH,79.230.254.0,D1523858
T1790540,2023-10-31T14:40:44.019327,ACC325655,ACC858843,0.01,withdrawal,retail,Sydney,atm,TRUE,card_not_present,-117.0458635,0.75,11,0.77,card,151.68.122.36,D7631980
T872939,2023-10-31T15:37:32.667868,ACC449775,ACC344511,9.54,transfer,restaurant,Dubai,mobile,FALSE,,-942.2502269,0.86,20,0.94,card,58.149.253.180,D9836110
T4704258,2023-10-31T18:45:47.886939,ACC321059,ACC894169,1511.58,deposit,online,Tokyo,mobile,FALSE,,1460.287204,-1.03,5,0.33,UPI,235.83.255.154,D2742703
T3842808,2023-10-31T20:00:55.944133,ACC948272,ACC440656,213.07,withdrawal,entertainment,Berlin,web,FALSE,,3355.420992,-2.76,6,0.41,ACH,21.167.231.60,D1536884
T1819303,2023-10-31T21:25:31.241048,ACC611180,ACC371013,51.44,payment,other,Toronto,web,FALSE,,3383.812275,0.9,18,0.99,UPI,233.232.246.14,D7583374
T447994,2023-11-01T01:18:19.848422,ACC909331,ACC521792,435.78,withdrawal,retail,Singapore,atm,FALSE,,-689.0237047,-0.59,9,0.86,UPI,236.103.153.42,D9360920
T5092149,2023-11-01T02:41:13.340491,ACC359673,ACC199122,42.73,transfer,entertainment,Tokyo,mobile,FALSE,,1956.293036,-1.25,13,0.3,card,179.110.136.53,D3152664
T1742653,2023-11-01T02:48:50.231808,ACC491900,ACC236739,30.32,transfer,retail,Tokyo,mobile,FALSE,,,-1.48,17,0.91,wire_transfer,58.190.154.119,D8497974
T4038233,2023-11-01T03:39:59.941149,ACC320659,ACC287202,4.83,transfer,entertainment,London,mobile,FALSE,,998.3842061,-1.17,3,0.76,ACH,200.176.100.63,D4644826
T3289874,2023-11-01T04:22:25.716127,ACC502068,ACC658742,1206.8,deposit,utilities,Singapore,mobile,FALSE,,3657.982913,-0.86,14,0.03,ACH,45.179.123.127,D8252040
T3756462,2023-11-01T05:35:55.362199,ACC991244,ACC340603,8.14,transfer,restaurant,Singapore,web,FALSE,,3148.330087,-0.74,17,0.5,card,80.81.117.156,D7237720
T2294147,2023-11-01T06:02:41.440669,ACC321539,ACC519762,242.87,payment,online,Toronto,web,FALSE,,2043.408813,-1.44,20,0.93,ACH,12.231.38.43,D1467414
T875855,2023-11-01T07:17:43.714081,ACC830575,ACC795262,139.84,withdrawal,entertainment,Toronto,atm,FALSE,,,-1.8,12,0.5,UPI,112.4.222.178,D1953195
T2068406,2023-11-01T08:46:45.374071,ACC646667,ACC626433,134.44,deposit,grocery,Singapore,pos,FALSE,,3969.685782,-0.8,11,0.77,wire_transfer,191.64.199.105,D6154066
T159013,2023-11-01T15:41:34.268677,ACC633057,ACC243144,212.93,deposit,grocery,New York,mobile,FALSE,,,-0.3,12,0.44,card,144.132.192.255,D1523744
T3984376,2023-11-01T16:35:07.482203,ACC791373,ACC390544,62.55,payment,online,Singapore,web,FALSE,,5863.85079,-0.2,15,0.36,wire_transfer,144.78.22.60,D7087365
T4634562,2023-11-01T19:54:13.671341,ACC407853,ACC899196,1085.61,deposit,restaurant,New York,atm,FALSE,,2455.324462,0.99,4,0.05,ACH,250.164.72.34,D9379851
T4010813,2023-11-01T20:26:28.267632,ACC125438,ACC643757,5.02,transfer,restaurant,Sydney,web,TRUE,card_not_present,5609.275514,0.55,18,0.56,UPI,138.202.64.171,D5969105
T1979203,2023-11-01T21:55:34.975521,ACC901426,ACC360508,24.27,transfer,utilities,Tokyo,pos,FALSE,,,-0.33,5,0.2,ACH,225.116.147.249,D3246779
T4153652,2023-11-01T22:21:28.639664,ACC791787,ACC599109,1286.22,deposit,entertainment,New York,mobile,FALSE,,56.00642797,0.62,8,0.1,UPI,35.89.133.144,D1613280
T4087929,2023-11-01T22:27:32.268208,ACC639457,ACC799987,0.01,withdrawal,travel,Singapore,mobile,FALSE,,4763.638171,-0.36,12,0.47,card,219.30.202.92,D5646921
T255463,2023-11-01T23:24:37.708210,ACC361965,ACC235098,9.15,transfer,utilities,Toronto,web,FALSE,,,-1.02,3,0.19,UPI,180.219.48.93,D3687711
T4666140,2023-11-01T23:53:26.174884,ACC141052,ACC840872,58.71,payment,restaurant,Sydney,pos,FALSE,,7176.240916,0.06,2,0.88,card,140.64.166.101,D8441754
T3984905,2023-11-02T00:23:27.421391,ACC567595,ACC253886,224.95,withdrawal,utilities,Dubai,pos,FALSE,,4482.787124,0.89,9,0.89,card,186.41.164.24,D4122890
T522174,2023-11-02T01:24:21.050599,ACC411204,ACC768108,33.91,payment,utilities,Sydney,pos,FALSE,,,1.43,10,0.74,wire_transfer,195.55.49.169,D8264181
T429508,2023-11-02T06:35:23.448587,ACC374786,ACC189933,301.65,withdrawal,other,Tokyo,atm,FALSE,,,-0.64,6,0.28,UPI,80.212.89.174,D6745106
T1324028,2023-11-02T08:44:48.595100,ACC408178,ACC750719,23.76,payment,travel,Dubai,web,FALSE,,,0.15,18,0.97,UPI,167.139.217.175,D9223039
T4510012,2023-11-02T10:11:26.691417,ACC898515,ACC188426,392.16,deposit,other,New York,atm,FALSE,,-1177.147752,-1.32,15,0.93,wire_transfer,244.230.46.203,D5801530
T3802675,2023-11-02T11:50:21.581175,ACC287616,ACC265767,29.08,payment,retail,Sydney,atm,FALSE,,2317.285982,0.87,7,0.96,ACH,33.218.134.160,D7180878
T4153910,2023-11-02T12:33:41.647412,ACC255759,ACC116709,32.58,transfer,restaurant,Singapore,pos,FALSE,,6427.871411,-0.87,1,0.03,ACH,32.223.118.50,D7595989
T334935,2023-11-02T13:01:28.014759,ACC106348,ACC892640,330.1,withdrawal,utilities,Toronto,web,FALSE,,1094.567374,0.22,9,0.15,UPI,133.41.58.172,D3950626
T919403,2023-11-02T13:38:45.968314,ACC837554,ACC686037,1575.61,deposit,other,New York,atm,FALSE,,6812.460062,-0.64,1,0.37,ACH,240.118.0.218,D2526924
T2660131,2023-11-02T18:55:24.405250,ACC726390,ACC412468,1347.17,deposit,restaurant,London,mobile,FALSE,,3978.655759,1.02,2,0.27,UPI,31.245.75.163,D1791530
T1512798,2023-11-02T20:14:06.990526,ACC439184,ACC522461,242.73,withdrawal,retail,Sydney,pos,FALSE,,-916.3705757,0.08,8,0.83,card,177.102.146.11,D5835389
T2143335,2023-11-02T21:05:13.592668,ACC448664,ACC297995,482.2,withdrawal,travel,New York,atm,FALSE,,-1254.916158,0.06,12,0.66,wire_transfer,129.245.156.31,D7367927
T1030984,2023-11-02T21:44:32.854280,ACC506368,ACC981571,492.35,withdrawal,restaurant,Singapore,atm,FALSE,,,-0.82,5,0.02,wire_transfer,248.96.150.241,D9202482
T3298041,2023-11-03T03:13:57.581470,ACC467410,ACC786631,27.86,transfer,entertainment,Dubai,pos,FALSE,,2008.043224,0.25,17,0.78,card,123.143.162.54,D8776933
T4103591,2023-11-03T03:31:19.641046,ACC395699,ACC694242,265.79,withdrawal,entertainment,Sydney,pos,FALSE,,5353.228367,0.09,13,0.1,ACH,123.203.212.56,D3309733
T2735652,2023-11-03T03:54:21.138079,ACC599981,ACC418387,1032.83,deposit,grocery,Berlin,pos,FALSE,,520.3588289,0.18,14,0.44,wire_transfer,126.107.68.118,D4028933
T3049069,2023-11-03T05:40:42.853578,ACC499458,ACC774297,395.06,payment,restaurant,Berlin,mobile,FALSE,,4040.287832,0.89,3,0.31,ACH,61.27.172.90,D7575635
